IME;UTMname;UTMfullNam;Index_1km;UTMNameFul;Status;X_1;Y_1;X_2;Y_2;X_3;Y_3;X_4;Y_4
5;NH;NH05;0;NH0500;незаети площадки;27.01224935;42.9026103;27;42.90261095;27;42.91161619;27.01225114;42.91161553
5;NH;NH05;12;NH0512;незаети площадки;27.02450584;42.92061879;27.01225292;42.92062075;27.01225471;42.92962596;27.02450941;42.92962399
5;NH;NH05;49;NH0549;незаети площадки;27.06132714;42.98364115;27.04906172;42.98364706;27.04906888;42.99265217;27.06133609;42.99264625
5;NH;NH05;62;NH0562;незаети площадки;27.0857704;42.92058928;27.07351749;42.9205978;27.0735282;42.92960301;27.08578289;42.92959448
5;NH;NH05;72;NH0572;незаети площадки;27.09802329;42.92057944;27.0857704;42.92058928;27.08578289;42.92959448;27.09803757;42.92958464
6;NH;NH06;9;NH0609;незаети площадки;27.01228337;43.07370737;27;43.07370803;27;43.08271299;27.01228517;43.08271233
6;NH;NH06;17;NH0617;незаети площадки;27.02455956;43.05569542;27.01227978;43.05569739;27.01228158;43.06470239;27.02456315;43.06470041
6;NH;NH06;56;NH0656;незаети площадки;27.07366787;43.04666933;27.0613899;43.04667657;27.06139888;43.05568158;27.07367865;43.05567433
6;NH;NH06;61;NH0661;незаети площадки;27.08588305;43.00163556;27.07361405;43.00164411;27.07362481;43.01064918;27.08589559;43.01064063
6;NH;NH06;92;NH0692;незаети площадки;27.12270792;43.01060708;27.11043715;43.01061958;27.11045329;43.01962463;27.12272585;43.01961213
7;NH;NH07;39;NH0739;незаети площадки;27.04920559;43.16374648;27.0369042;43.16375111;27.03690962;43.17275593;27.04921282;43.1727513
7;NH;NH07;48;NH0748;незаети площадки;27.06149795;43.15473569;27.04919837;43.15474164;27.04920559;43.16374648;27.06150699;43.16374053
7;NH;NH07;69;NH0769;незаети площадки;27.08610975;43.16372466;27.07380837;43.16373325;27.07381921;43.17273807;27.0861224;43.17272947
7;NH;NH07;75;NH0775;незаети площадки;27.09835337;43.12769535;27.08605921;43.12770525;27.08607184;43.13671013;27.0983678;43.13670022
7;NH;NH07;92;NH0792;незаети площадки;27.1228876;43.1006569;27.11059886;43.10066944;27.11061507;43.10967435;27.12290561;43.10966181
8;NH;NH08;5;NH0805;незаети площадки;27.01231226;43.21778513;27;43.21778579;27;43.22679053;27.01231407;43.22678987
8;NH;NH08;12;NH0812;незаети площадки;27.02461365;43.19076884;27.01230682;43.19077083;27.01230863;43.19977561;27.02461727;43.19977362
8;NH;NH08;14;NH0814;незаети площадки;27.02462089;43.20877839;27.01231044;43.20878038;27.01231226;43.21778513;27.02462451;43.21778314
8;NH;NH08;48;NH0848;незаети площадки;27.06158846;43.24478339;27.04927077;43.24478936;27.04927803;43.25379405;27.06159753;43.25378808
8;NH;NH08;55;NH0855;незаети площадки;27.0738735;43.21776194;27.06156126;43.21776923;27.06157032;43.22677397;27.07388438;43.22676668
9;NH;NH09;45;NH0945;незаети площадки;27.06165206;43.30781593;27.04932165;43.30782192;27.04932893;43.31682651;27.06166116;43.31682053
9;NH;NH09;58;NH0958;незаети площадки;27.07401525;43.33482235;27.06167938;43.33482967;27.0616885;43.34383422;27.07402619;43.3438269
9;NH;NH09;60;NH0960;незаети площадки;27.08624923;43.26277683;27.07392792;43.26278546;27.07393882;43.27179012;27.08626194;43.27178149
9;NH;NH09;62;NH0962;незаети площадки;27.08627466;43.28078614;27.07394972;43.28079477;27.07396063;43.2897994;27.08628739;43.28979077
9;NH;NH09;70;NH0970;незаети площадки;27.09857053;43.26276688;27.08624923;43.26277683;27.08626194;43.27178149;27.09858506;43.27177154
10;NH;NH10;14;NH1014;незаети площадки;27.14601825;42.48826165;27.1338501;42.48827651;27.1338693;42.49728238;27.1460392;42.49726751
10;NH;NH10;50;NH1050;незаети площадки;27.19457916;42.45216581;27.18241802;42.45218581;27.18244416;42.46119171;27.19460704;42.46117171
10;NH;NH10;58;NH1058;незаети площадки;27.19480258;42.52421258;27.18262748;42.52423263;27.18265371;42.53323842;27.19483056;42.53321836
10;NH;NH10;70;NH1070;незаети площадки;27.21890139;42.45212194;27.20674028;42.45214452;27.2067699;42.46115041;27.21893276;42.46112782
10;NH;NH10;90;NH1090;незаети площадки;27.24322356;42.45207291;27.23106248;42.45209807;27.23109559;42.46110395;27.24325841;42.46107878
11;NH;NH11;14;NH1114;незаети площадки;27.14622819;42.57831963;27.13404254;42.57833454;27.13406184;42.58734026;27.14624924;42.58732535
11;NH;NH11;26;NH1126;незаети площадки;27.15845944;42.59631485;27.14627029;42.59633106;27.14629136;42.60533675;27.15848226;42.60532053
11;NH;NH11;45;NH1145;незаети площадки;27.18281138;42.58727285;27.17062401;42.58729165;27.17064858;42.59629734;27.18283771;42.59627854
11;NH;NH11;86;NH1186;незаети площадки;27.23159408;42.59619036;27.21940501;42.59621435;27.2194366;42.60522001;27.23162743;42.60519601
11;NH;NH11;87;NH1187;незаети площадки;27.23162743;42.60519601;27.2194366;42.60522001;27.21946822;42.61422565;27.2316608;42.61420164
12;NH;NH12;22;NH1222;незаети площадки;27.15859653;42.65034875;27.14639684;42.65036499;27.14641796;42.6593706;27.15861941;42.65935435
12;NH;NH12;26;NH1226;незаети площадки;27.15868813;42.68637107;27.14648139;42.68638733;27.14650256;42.69539288;27.15871106;42.69537661
12;NH;NH12;55;NH1255;незаети площадки;27.19528007;42.67730895;27.18307513;42.6773291;27.18310158;42.68633465;27.19530828;42.68631449
12;NH;NH12;72;NH1272;незаети площадки;27.21959482;42.65024807;27.20739519;42.6502708;27.20742511;42.65927638;27.2196265;42.65925364
12;NH;NH12;94;NH1294;незаети площадки;27.24406447;42.66820979;27.23186134;42.66823514;27.23189482;42.67724068;27.24409971;42.67721532
13;NH;NH13;39;NH1339;незаети площадки;27.17121672;42.8034244;27.158987;42.80344203;27.15901007;42.81244739;27.17124156;42.81242976
13;NH;NH13;45;NH1345;незаети площадки;27.1833401;42.76738393;27.17111748;42.76740285;27.17114227;42.77640826;27.18336666;42.77638934
13;NH;NH13;49;NH1349;незаети площадки;27.18344643;42.80340546;27.17121672;42.8034244;27.17124156;42.81242976;27.18347304;42.81241081
13;NH;NH13;53;NH1353;незаети площадки;27.19550608;42.74935287;27.18328701;42.74937308;27.18331355;42.75837851;27.19553438;42.7583583
13;NH;NH13;89;NH1389;незаети площадки;27.23236512;42.80331665;27.22013547;42.80334081;27.22016741;42.81234614;27.23239883;42.81232197
14;NH;NH14;1;NH1401;незаети площадки;27.13456658;42.8214841;27.12233328;42.82149783;27.12235104;42.83050317;27.13458611;42.83048944
14;NH;NH14;20;NH1420;незаети площадки;27.15901007;42.81244739;27.14677856;42.81246372;27.14679986;42.82146908;27.15903314;42.82145274
14;NH;NH14;34;NH1434;незаети площадки;27.17134103;42.84845103;27.15910243;42.84846869;27.15912555;42.85747398;27.17136592;42.85745631
14;NH;NH14;62;NH1462;незаети площадки;27.20799632;42.83037963;27.19576132;42.8304012;27.19578974;42.8394065;27.20802653;42.83938492
14;NH;NH14;74;NH1474;незаети площадки;27.22029529;42.84836731;27.20805674;42.8483902;27.20808697;42.85739546;27.2203273;42.85737256
15;NH;NH15;0;NH1500;незаети площадки;27.1347427;42.90253166;27.1224934;42.90254542;27.12251123;42.91155064;27.13476232;42.91153687
15;NH;NH15;35;NH1535;незаети площадки;27.17161551;42.94750835;27.1593573;42.94752607;27.15938054;42.95653121;27.17164053;42.95651348
15;NH;NH15;55;NH1555;незаети площадки;27.19613187;42.94746897;27.1838737;42.94748932;27.1839005;42.95649444;27.19616047;42.95647409
15;NH;NH15;70;NH1570;незаети площадки;27.22048756;42.90239863;27.20823833;42.90242157;27.20826865;42.91142674;27.22051966;42.9114038
15;NH;NH15;86;NH1586;незаети площадки;27.23294029;42.95640515;27.22068036;42.95642944;27.22071255;42.96543453;27.23297426;42.96541023
16;NH;NH16;11;NH1611;незаети площадки;27.14722792;43.00157309;27.13495896;43.00158821;27.13497868;43.01059327;27.14724943;43.01057814
16;NH;NH16;19;NH1619;незаети площадки;27.14740025;43.0736131;27.13511693;43.07362826;27.13513672;43.0826332;27.14742184;43.08261804
16;NH;NH16;50;NH1650;незаети площадки;27.19627499;42.9924944;27.18400786;42.99251478;27.18403474;43.00151983;27.19630365;43.00149944
16;NH;NH16;62;NH1662;незаети площадки;27.20860302;43.01048276;27.19633233;43.01050447;27.19636101;43.01950948;27.2086335;43.01948777
16;NH;NH16;99;NH1699;незаети площадки;27.24566638;43.07344434;27.23338317;43.07347005;27.23341734;43.08247494;27.24570236;43.08244923
17;NH;NH17;17;NH1717;незаети площадки;27.14757322;43.1456522;27.13527549;43.1456674;27.13529535;43.15467223;27.14759489;43.15465702
17;NH;NH17;28;NH1728;незаети площадки;27.15989442;43.1546405;27.14759489;43.15465702;27.14761656;43.16366183;27.1599179;43.1636453
17;NH;NH17;33;NH1733;незаети площадки;27.17206767;43.10959844;27.15977717;43.10961626;27.1598006;43.11862114;27.1720929;43.11860331
17;NH;NH17;70;NH1770;незаети площадки;27.22113231;43.08249934;27.20884726;43.08252242;27.20887786;43.09152731;27.22116471;43.09150423
17;NH;NH17;91;NH1791;незаети площадки;27.24573835;43.0914541;27.23345154;43.09147982;27.23348574;43.10048469;27.24577436;43.10045895
18;NH;NH18;22;NH1822;незаети площадки;27.15998841;43.19065963;27.14768165;43.19067618;27.14770336;43.19968093;27.16001193;43.19966438
18;NH;NH18;27;NH1827;незаети площадки;27.16010615;43.23568322;27.14779033;43.23569979;27.14781209;43.24470448;27.16012973;43.2446879
18;NH;NH18;36;NH1836;незаети площадки;27.17239657;43.22666064;27.16008258;43.22667853;27.16010615;43.23568322;27.17242195;43.23566532
18;NH;NH18;37;NH1837;незаети площадки;27.17242195;43.23566532;27.16010615;43.23568322;27.16012973;43.2446879;27.17244734;43.24466999
18;NH;NH18;88;NH1888;незаети площадки;27.23403524;43.24456057;27.22171769;43.24458511;27.22175035;43.25358974;27.23406972;43.2535652
19;NH;NH19;45;NH1945;незаети площадки;27.18495575;43.30768301;27.17262543;43.30770229;27.17265092;43.31670684;27.18498306;43.31668756
19;NH;NH19;63;NH1963;незаети площадки;27.20955451;43.28963136;27.19722785;43.28965328;27.19725695;43.29865785;27.20958543;43.29863593
19;NH;NH19;84;NH1984;незаети площадки;27.23424235;43.29858809;27.2219139;43.29861268;27.22194665;43.30761722;27.23427693;43.30759263
19;NH;NH19;87;NH1987;незаети площадки;27.23434612;43.32560166;27.22201221;43.32562626;27.22204501;43.33463077;27.23438074;43.33460615
19;NH;NH19;99;NH1999;незаети площадки;27.24675292;43.34358468;27.23441538;43.34361063;27.23445004;43.3526151;27.2467894;43.35258914
20;NH;NH20;28;NH2028;незаети площадки;27.28002786;42.52403602;27.26785287;42.52406512;27.26789135;42.53307086;27.28006809;42.53304175
20;NH;NH20;45;NH2045;незаети площадки;27.30424673;42.49695673;27.29207702;42.49698839;27.29211894;42.50599415;27.3042904;42.50596248
20;NH;NH20;53;NH2053;незаети площадки;27.31632566;42.47891225;27.30415946;42.47894518;27.30420309;42.48795096;27.31637103;42.48791802
20;NH;NH20;54;NH2054;незаети площадки;27.31637103;42.48791802;27.30420309;42.48795096;27.30424673;42.49695673;27.31641643;42.49692377
20;NH;NH20;61;NH2061;незаети площадки;27.32839768;42.46086647;27.31623498;42.46090067;27.31628031;42.46990647;27.32844475;42.46987226
21;NH;NH21;0;NH2100;незаети площадки;27.25575134;42.54210441;27.24357281;42.54213094;27.24360783;42.55113667;27.2557881;42.55111013
21;NH;NH21;1;NH2101;незаети площадки;27.2557881;42.55111013;27.24360783;42.55113667;27.24364286;42.56014238;27.25582488;42.56011583
21;NH;NH21;5;NH2105;незаети площадки;27.25593533;42.58713285;27.24374804;42.58715942;27.24378314;42.59616508;27.25597218;42.59613849
21;NH;NH21;23;NH2123;незаети площадки;27.28022919;42.56906451;27.26804545;42.56909366;27.26808401;42.57809933;27.28026951;42.57807017
21;NH;NH21;54;NH2154;незаети площадки;27.31682589;42.57797492;27.30464045;42.57800797;27.3046843;42.58701359;27.31687149;42.58698053
22;NH;NH22;33;NH2233;незаети площадки;27.29283452;42.65908989;27.28063323;42.65912043;27.28067374;42.66812595;27.29287679;42.6680954
22;NH;NH22;67;NH2267;незаети площадки;27.32962861;42.69501228;27.31742033;42.69504676;27.31746621;42.70405219;27.32967625;42.7040177
22;NH;NH22;78;NH2278;незаети площадки;27.34188628;42.7039819;27.32967625;42.7040177;27.32972391;42.7130231;27.3419357;42.71298729
22;NH;NH22;88;NH2288;незаети площадки;27.35409628;42.70394481;27.34188628;42.7039819;27.3419357;42.71298729;27.35414747;42.71295019
22;NH;NH22;98;NH2298;незаети площадки;27.36630626;42.70390641;27.35409628;42.70394481;27.35414747;42.71295019;27.36635921;42.71291178
23;NH;NH23;17;NH2317;незаети площадки;27.26897598;42.78522569;27.25674992;42.78525376;27.25678714;42.79425909;27.26901497;42.79423101
23;NH;NH23;45;NH2345;незаети площадки;27.30556548;42.76712304;27.29334301;42.767155;27.29338552;42.77616033;27.30560975;42.77612836
23;NH;NH23;58;NH2358;незаети площадки;27.3179261;42.79410567;27.30569835;42.79413897;27.30574268;42.80314424;27.31797221;42.80311094
23;NH;NH23;64;NH2364;незаети площадки;27.32996254;42.75804989;27.31774189;42.75808445;27.31778791;42.76708978;27.33001033;42.76705521
23;NH;NH23;78;NH2378;незаети площадки;27.34238155;42.79403516;27.33015384;42.79407107;27.33020172;42.80307633;27.3424312;42.80304041
24;NH;NH24;7;NH2407;незаети площадки;27.25712292;42.87530644;27.24487908;42.87533328;27.24491469;42.88433847;27.25716031;42.88431162
24;NH;NH24;25;NH2425;незаети площадки;27.28152868;42.85723844;27.26928844;42.85726788;27.26932758;42.86627309;27.2815696;42.86624364
24;NH;NH24;42;NH2442;незаети площадки;27.3058758;42.83016;27.29364093;42.83019203;27.29368357;42.83919726;27.30592022;42.83916522
24;NH;NH24;80;NH2480;незаети площадки;27.35471211;42.81200841;27.34248088;42.81204564;27.34253058;42.82105086;27.35476358;42.82101362
24;NH;NH24;93;NH2493;незаети площадки;27.36710314;42.83898541;27.3548666;42.83902399;27.35491815;42.84802915;27.36715646;42.84799056
25;NH;NH25;23;NH2523;незаети площадки;27.28185655;42.92927964;27.26960205;42.92930915;27.26964134;42.93831425;27.28189762;42.93828472
25;NH;NH25;27;NH2527;незаети площадки;27.28202094;42.9652999;27.2697593;42.96532945;27.26979865;42.97433449;27.28206209;42.97430492
25;NH;NH25;47;NH2547;незаети площадки;27.30654417;42.96523685;27.29428257;42.96526903;27.2943255;42.97427405;27.30658889;42.97424186
25;NH;NH25;90;NH2590;незаети площадки;27.3674769;42.90202118;27.35522791;42.90205984;27.35527962;42.91106491;27.3675304;42.91102623
25;NH;NH25;99;NH2599;незаети площадки;27.36795923;42.98306614;27.35569416;42.98310491;27.35574608;42.99210985;27.36801295;42.99207106
26;NH;NH26;15;NH2615;незаети площадки;27.27007465;43.03736936;27.25779866;43.03739767;27.25783636;43.0464026;27.27011415;43.04637428
26;NH;NH26;20;NH2620;незаети площадки;27.28214443;42.99231494;27.26987742;42.99234452;27.26991683;43.00134952;27.28218563;43.00131993
26;NH;NH26;71;NH2671;незаети площадки;27.34352935;43.00115225;27.33126065;43.00118842;27.33130904;43.01019335;27.34357954;43.01015717
26;NH;NH26;80;NH2680;незаети площадки;27.35574608;42.99210985;27.3434792;42.99214732;27.34352935;43.00115225;27.35579803;43.00111477
26;NH;NH26;96;NH2696;незаети площадки;27.36833576;43.04610031;27.35605814;43.04613917;27.35611023;43.055144;27.36838965;43.05510513
27;NH;NH27;9;NH2709;незаети площадки;27.25832812;43.16346543;27.24602689;43.16349255;27.24606303;43.17249729;27.25836607;43.17247017
27;NH;NH27;12;NH2712;незаети площадки;27.27035154;43.10040353;27.25806296;43.1004319;27.25810079;43.10943673;27.27039117;43.10940835
27;NH;NH27;81;NH2781;незаети площадки;27.35631884;43.09116321;27.3440322;43.0912008;27.34408262;43.10020558;27.35637105;43.10016797
27;NH;NH27;85;NH2785;незаети площадки;27.35652783;43.12718218;27.34423399;43.12721982;27.3442845;43.13622454;27.35658014;43.13618689
27;NH;NH27;98;NH2798;незаети площадки;27.36898407;43.15415726;27.35668483;43.15419626;27.35673722;43.16320093;27.36903825;43.16316191
28;NH;NH28;16;NH2816;незаети площадки;27.27090801;43.22646977;27.25859413;43.22649827;27.25863221;43.2355029;27.27094789;43.2354744
28;NH;NH28;23;NH2823;незаети площадки;27.28309688;43.19942602;27.27078846;43.19945581;27.27082829;43.20846048;27.28313852;43.20843068
28;NH;NH28;25;NH2825;незаети площадки;27.28318018;43.21743532;27.27086814;43.21746513;27.27090801;43.22646977;27.28322186;43.22643995
28;NH;NH28;68;NH2868;незаети площадки;27.33257501;43.24431654;27.32025761;43.24435169;27.32030479;43.25335624;27.332624;43.25332109
28;NH;NH28;73;NH2873;незаети площадки;27.34463869;43.19925718;27.33233037;43.1992936;27.33237926;43.20829822;27.34468938;43.20826179
29;NH;NH29;10;NH2910;незаети площадки;27.27106766;43.26248819;27.25874653;43.26251672;27.25878467;43.2715213;27.27110762;43.27149276
29;NH;NH29;25;NH2925;незаети площадки;27.28359784;43.30748098;27.27126764;43.30751088;27.27130769;43.31651538;27.28363972;43.31648546
29;NH;NH29;39;NH2939;незаети площадки;27.29610291;43.34346757;27.28376545;43.34349884;27.2838074;43.35250327;27.29614669;43.35247199
29;NH;NH29;80;NH2980;незаети площадки;27.35731501;43.2622513;27.34499403;43.26228912;27.34504489;43.27129363;27.35736769;43.27125579
29;NH;NH29;81;NH2981;незаети площадки;27.35736769;43.27125579;27.34504489;43.27129363;27.34509577;43.28029812;27.35742038;43.28026027
31;NH;NH31;35;NH3135;незаети площадки;27.41436822;42.58666942;27.40218122;42.58671285;27.40223912;42.59571836;27.41442788;42.59567492
31;NH;NH31;41;NH3141;незаети площадки;27.42630983;42.55060261;27.41412987;42.55064728;27.41418941;42.55965284;27.42637113;42.55960816
31;NH;NH31;59;NH3159;незаети площадки;27.43899499;42.62260048;27.42680102;42.62264656;27.42686254;42.63165199;27.43905827;42.6316059
32;NH;NH32;24;NH3224;незаети площадки;27.40270331;42.66776196;27.39050046;42.66780421;27.39055684;42.6768096;27.40276145;42.67676734
32;NH;NH32;33;NH3233;незаети площадки;27.41484625;42.65871302;27.40264519;42.65875656;27.40270331;42.66776196;27.41490613;42.66771841
32;NH;NH32;37;NH3237;незаети площадки;27.41508593;42.69473448;27.40287782;42.69477807;27.40293604;42.70378341;27.41514591;42.70373981
32;NH;NH32;78;NH3278;незаети площадки;27.46398513;42.70355238;27.45177537;42.70360119;27.45184068;42.71260646;27.4640522;42.71255764
32;NH;NH32;98;NH3298;незаети площадки;27.48840456;42.70345086;27.47619486;42.70350227;27.4762637;42.71250751;27.48847516;42.71245609
33;NH;NH33;40;NH3340;незаети площадки;27.42747935;42.72170549;27.41526597;42.72175042;27.41532604;42.73075571;27.42754119;42.73071076
33;NH;NH33;65;NH3365;незаети площадки;27.45223317;42.76663779;27.44001101;42.7666854;27.44007476;42.77569059;27.45229869;42.77564296
33;NH;NH33;70;NH3370;незаети площадки;27.46411931;42.72156288;27.45190602;42.72161172;27.45197139;42.73061696;27.46418645;42.73056811
33;NH;NH33;97;NH3397;незаети площадки;27.48904117;42.78449736;27.47681556;42.78454892;27.47688468;42.79355403;27.48911206;42.79350246
33;NH;NH33;98;NH3398;незаети площадки;27.48911206;42.79350246;27.47688468;42.79355403;27.47695384;42.80255912;27.48918299;42.80250754
34;NH;NH34;4;NH3404;незаети площадки;27.37939475;42.84795067;27.36715646;42.84799056;27.36720981;42.8569957;27.37944987;42.85695579
34;NH;NH34;15;NH3415;незаети площадки;27.39168992;42.85691457;27.37944987;42.85695579;27.37950503;42.8659609;27.39174685;42.86591967
34;NH;NH34;29;NH3429;незаети площадки;27.40416493;42.8928923;27.39191779;42.89293488;27.39197482;42.90193992;27.40422374;42.90189733
34;NH;NH34;33;NH3433;незаети площадки;27.41604904;42.83881802;27.4038126;42.83886183;27.40387126;42.84786695;27.41610947;42.84782312
34;NH;NH34;62;NH3462;незаети площадки;27.45269244;42.82967368;27.44045787;42.8297214;27.44052182;42.83872649;27.45275817;42.83867876
35;NH;NH35;9;NH3509;незаети площадки;27.38022428;42.98302605;27.36795923;42.98306614;27.36801295;42.99207106;27.38027978;42.99203097
35;NH;NH35;13;NH3513;незаети площадки;27.39214608;42.92895496;27.37989178;42.92899628;27.37994713;42.93800128;27.39220322;42.93795995
35;NH;NH35;17;NH3517;незаети площадки;27.39237479;42.96497481;27.38011334;42.96501619;27.3801688;42.97402113;27.39243203;42.97397974
35;NH;NH35;62;NH3562;незаети площадки;27.45335112;42.91972375;27.44109875;42.91977161;27.441163;42.92877656;27.45341715;42.92872868
35;NH;NH35;97;NH3597;незаети площадки;27.49046532;42.96459654;27.47820411;42.96464842;27.47827388;42.97365325;27.49053687;42.97360135
36;NH;NH36;34;NH3634;незаети площадки;27.41732393;43.02792213;27.40505;43.02796622;27.40510922;43.03697104;27.41738495;43.03692693
36;NH;NH36;42;NH3642;незаети площадки;27.42947229;43.0098671;27.41720198;43.00991248;27.41726294;43.01891731;27.42953505;43.01887191
36;NH;NH36;60;NH3660;незаети площадки;27.45388025;42.99176277;27.44161357;42.99181076;27.44167806;43.00081558;27.45394653;43.00076758
36;NH;NH36;63;NH3663;незаети площадки;27.45407917;43.01877717;27.44180712;43.0188252;27.4418717;43.02782998;27.45414554;43.02778194
36;NH;NH36;97;NH3697;незаети площадки;27.49118233;43.05464399;27.4789032;43.05469603;27.47897328;43.06370071;27.49125421;43.06364865
37;NH;NH37;10;NH3710;незаети площадки;27.39312101;43.08203775;27.38083625;43.0820793;27.38089204;43.09108405;27.3931786;43.0910425
37;NH;NH37;31;NH3731;незаети площадки;27.41775164;43.09095543;27.40546513;43.09099962;27.40552455;43.10000433;27.41781285;43.09996013
37;NH;NH37;36;NH3736;незаети площадки;27.41805799;43.13597878;27.40576248;43.13602305;27.40582203;43.14502769;27.41811935;43.14498341
37;NH;NH37;72;NH3772;незаети площадки;27.46696579;43.0997701;27.4546776;43.09981959;27.45474425;43.10882423;27.46703424;43.10877473
37;NH;NH37;93;NH3793;незаети площадки;27.49161413;43.10867177;27.4793242;43.10872391;27.47939448;43.1177285;27.49168621;43.11767635
38;NH;NH38;4;NH3804;незаети площадки;27.38161962;43.20814456;27.36930957;43.20818496;27.36936391;43.21718953;27.38167577;43.21714912
38;NH;NH38;49;NH3849;незаети площадки;27.43117684;43.25299207;27.41885783;43.25303784;27.41891955;43.26204228;27.43124038;43.2619965
38;NH;NH38;55;NH3855;незаети площадки;27.4432347;43.21692718;27.43092297;43.21697421;27.43098639;43.2259787;27.44329994;43.22593165
38;NH;NH38;63;NH3863;незаети площадки;27.4554124;43.19886986;27.44310432;43.19891819;27.4431695;43.20792269;27.45547938;43.20787435
38;NH;NH38;72;NH3872;незаети площадки;27.46765168;43.18981572;27.45534545;43.18986536;27.4554124;43.19886986;27.46772045;43.1988202
39;NH;NH39;5;NH3905;незаети площадки;27.38223869;43.30719388;27.36990867;43.30723442;27.36996328;43.31623883;27.38229513;43.31619827
39;NH;NH39;27;NH3927;незаети площадки;27.40701884;43.32511754;27.39468523;43.32516076;27.39474354;43.33416512;27.40707897;43.33412188
39;NH;NH39;46;NH3946;незаети площадки;27.43162224;43.31602277;27.4192905;43.31606864;27.41935243;43.32507298;27.43168598;43.3250271
39;NH;NH39;51;NH3951;незаети площадки;27.44362656;43.27095379;27.43130395;43.27100091;27.43136755;43.28000531;27.44369198;43.27995817
39;NH;NH39;88;NH3988;незаети площадки;27.48109097;43.33383451;27.46875571;43.33388573;27.46882498;43.34288999;27.48116206;43.34283875
41;NH;NH41;26;NH4126;незаети площадки;27.52412538;42.59522562;27.51193689;42.59528073;27.51201062;42.6042861;27.52420086;42.60423097
41;NH;NH41;38;NH4138;незаети площадки;27.53646834;42.61317986;27.52427638;42.6132363;27.52435193;42.62224162;27.53654564;42.62218516
41;NH;NH41;55;NH4155;незаети площадки;27.56060991;42.58604722;27.54842328;42.5861062;27.54850224;42.59511152;27.56069062;42.59505252
41;NH;NH41;67;NH4167;незаети площадки;27.57296146;42.6039975;27.56077136;42.60405781;27.56085215;42.61306309;27.573044;42.61300276
42;NH;NH42;3;NH4203;незаети площадки;27.50025287;42.6583719;27.48805202;42.65842453;27.48812246;42.66742982;27.50032508;42.66737718
42;NH;NH42;13;NH4213;незаети площадки;27.51245369;42.65831797;27.50025287;42.6583719;27.50032508;42.66737718;27.51252766;42.66732323
42;NH;NH42;48;NH4248;незаети площадки;27.54945254;42.70317428;27.53724302;42.7032322;27.53732068;42.71223736;27.54953197;42.71217942
42;NH;NH42;51;NH4251;незаети площадки;27.56109472;42.64007883;27.54889756;42.64013792;27.54897674;42.64914316;27.56117565;42.64908405
42;NH;NH42;80;NH4280;незаети площадки;27.59759981;42.63088859;27.58540452;42.63095156;27.58548893;42.63995675;27.59768598;42.63989377
43;NH;NH43;5;NH4305;незаети площадки;27.50112151;42.7664343;27.48889947;42.76648713;27.4889703;42.77549225;27.50119411;42.77543941
43;NH;NH43;11;NH4311;незаети площадки;27.51304636;42.73035966;27.50083143;42.73041373;27.5009039;42.73941889;27.5131206;42.73936481
43;NH;NH43;52;NH4352;незаети площадки;27.56198703;42.73913545;27.54977048;42.73919475;27.54985005;42.74819983;27.56206837;42.74814051
43;NH;NH43;75;NH4375;незаети площадки;27.58667478;42.76602798;27.574453;42.76608994;27.57453622;42.77509494;27.58675978;42.77503296
43;NH;NH43;86;NH4386;незаети площадки;27.59898329;42.77496968;27.58675978;42.77503296;27.58684481;42.78403792;27.5990701;42.78397462
44;NH;NH44;6;NH4406;незаети площадки;27.50192197;42.86548969;27.48968042;42.8655427;27.48975161;42.87454767;27.50199494;42.87449464
44;NH;NH44;40;NH4440;незаети площадки;27.5504081;42.81123498;27.53817734;42.81129312;27.53825543;42.8202981;27.55048797;42.82023995
44;NH;NH44;65;NH4465;незаети площадки;27.57528697;42.85613929;27.56304741;42.85620013;27.56312924;42.865205;27.57537058;42.86514414
44;NH;NH44;66;NH4466;незаети площадки;27.57537058;42.86514414;27.56312924;42.865205;27.56321111;42.87420986;27.57545423;42.87414898
44;NH;NH44;93;NH4493;незаети площадки;27.61182767;42.83793927;27.59959178;42.838004;27.59967886;42.84700884;27.61191653;42.84694409
45;NH;NH45;6;NH4506;незаети площадки;27.50265319;42.95553854;27.4903938;42.95559172;27.49046532;42.96459654;27.5027265;42.96454335
45;NH;NH45;29;NH4529;незаети площадки;27.52740262;42.98244252;27.51513794;42.98249838;27.51521314;42.99150312;27.52747961;42.99144725
45;NH;NH45;50;NH4550;незаети площадки;27.56345694;42.90122436;27.55120843;42.90128399;27.55128867;42.91028881;27.56353896;42.91022916
45;NH;NH45;67;NH4567;незаети площадки;27.57629283;42.96419661;27.56403186;42.96425768;27.56411415;42.97326238;27.5763769;42.97320129
45;NH;NH45;69;NH4569;незаети площадки;27.57646101;42.98220596;27.56419647;42.98226707;27.56427883;42.99127175;27.57654516;42.99121062
46;NH;NH46;43;NH4643;незаети площадки;27.55225439;43.01834556;27.53998261;43.01840411;27.54006153;43.02740877;27.55233511;43.02735019
46;NH;NH46;57;NH4657;незаети площадки;27.56485641;43.05430406;27.55257748;43.05436401;27.55265835;43.06336859;27.56493907;43.06330862
46;NH;NH46;62;NH4662;незаети площадки;27.57671357;43.00921988;27.56444366;43.00928105;27.56452613;43.01828568;27.57679784;43.01822449
46;NH;NH46;85;NH4685;незаети площадки;27.60151696;43.03610727;27.58924174;43.03617113;27.58932792;43.04517568;27.60160493;43.0451118
